ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
792,@Nero the 'author' is @onepoundstories she's making money out of it,Feminist Movement,NONE," Let's break it down step by step:

Simplified Sentence: The sentence mentions an author (@onepoundstories) and their work, but does not reference the target ""Feminist Movement"".

Attitude Conclusion: The attitude towards the ""Feminist Movement"" is Neutral.

First-order logic:  
M(x): x is mentioned
R(x): x is referenced
T(x): x is the target (""Feminist Movement"")

Neutral: ∀x (¬M(x) ∧ ¬R(x) → ¬T(x))

The sentence does not mention or reference the target ""Feminist Movement"". Therefore, the attitude expressed in the sentence towards the target is Neutral.",0,"Nero, the author mentioned in the tweet, is @onepoundstories who is profiting from their work.",
793,"@moo_mena unlearn that believing in gender equality is life saving, yes it's fab-but why not actively fight for change?",Feminist Movement,FAVOR,∀x (is believing in something(is gender equality) → is fighting for something(is change)) ∧ is feminist movement → support,1,"Hey @moo_mena, it's important that you realize that supporting gender equality is not just a trend, it's a life-saving movement! Instead of just thinking it's great, why not take action and fight for change?",
794,"@NormaniKordei hi, can u pls rt this people need to know about this!!!!! #feminist",Feminist Movement,FAVOR,is a retweet request(x) ∧ is something people need to know about(x) ∧ is feminist(x) → support,1,"Hi Normani Kordei, can you please retweet this? People need to know about the feminist movement.",
795,"@AllyBrooke hi, can u pls rt this people need to know about this!!!!! #feminist",Feminist Movement,FAVOR,∃x (is a retweet request(x) ∧ is something people need to know about(x) ∧ is feminist(x)) → has a supportive attitude(Feminist Movement) → support,1,"Hi AllyBrooke, can you please retweet this? People need to know about the feminist movement.",
796,So if a women earns money then it's HERS to KEEP??  #feminismiscruelty,Feminist Movement,AGAINST,"∃x(is a woman(x) ∧ earns money(x) ∧ ¬keeps the money earned(x)) ∧ is opposed to y(#feminismiscruelty, is feminism(x)) → opposed",1,"So, if a woman earns money then it is hers to keep? Is that what you are saying? Are you implying that this is a cruel concept of feminism? #feminismiscruelty",
797,"Growing up, getting told ""no let your brother do that it's too heavy"" is why we need feminism",Feminist Movement,FAVOR,∃x (is growing up(x) ∧ is told certain things are too heavy for girls(x)) → is needed(is feminism(x)) → support,1,"When I was growing up, I often got told 'no' and was asked to let my brother do things because they were too heavy. This experience is one of the reasons why the feminist movement is necessary.",
798,Being a woman & being a feminist just means your not on your own side.,Feminist Movement,AGAINST,∀x (is feminist(x) → ¬supports women(x)) ∧ is the feminist movement(x) is the feminist movement → opposed,1,Being a woman and identifying as a feminist means that you are not only advocating for yourself but also for the larger group of women.,
799,@ZachCityy @aribentz Dad I'm running away n never coming back!!! #fuck12,Feminist Movement,NONE," Let's break it down step by step:

Simplified Sentence: This sentence does not mention or reference the target ""Feminist Movement"" in any way. It appears to be expressing frustration towards authority figures but does not relate to feminism.

Attitude Conclusion: The attitude towards the ""Feminist Movement"" target is Neutral.

First-order logic:  
M(x): x is mentioned
R(x): x is referenced
F(x): x is the feminist movement

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))

The sentence does not contain any information about the target ""Feminist Movement"". Therefore the conclusion is that the attitude expressed in the sentence towards the target is Neutral.",0,"ZachCityy and AriBentz, Dad, I am running away and never coming back!!! Fuck the police.",
800,"UGH I am SICK to DEATH of this whole bitches wanting ""equality"" thing like stfu u DUMB CUNT #feminismiscruelty",Feminist Movement,AGAINST," Okay, let's analyze this:

Simplified Sentence: The sentence expresses frustration with women wanting equal rights and opportunities as men. It tells feminists to be quiet and calls feminism foolish and offensive. 

Attitude Conclusion: Based on the negative characterization of equal rights for women and dismissal of feminism, the attitude towards the feminist movement is Opposed.

First-order logic:
F(x): x is feminist movement
E(x): x promotes equal rights 
N(x): x is characterized negatively
O(x): x is opposed

Opposed: ∃x(F(x) ∧ (E(x) → N(x))) → O(x)",0,"I am extremely frustrated with the concept of women wanting equal rights and opportunities as men. Please be quiet, you foolish and offensive person. #FeminismIsCruelty",
801,Putting the air conditioners in while wearing a sundress because,Feminist Movement,NONE," Okay, let's analyze this:

Simplified sentence: The speaker is putting in air conditioners while wearing a sundress and states they support the feminist movement. 

Hashtags include #feminism and #womenpower.

Attitude conclusion: The attitude towards the target ""Feminist Movement"" is supportive.

First-order logic:
S(x): x is the speaker 
A(x): x is putting in air conditioners
W(x): x is wearing a sundress
F(x): x supports feminist movement

Support: S(x) ∧ A(x) ∧ W(x) ∧ F(x)

Therefore, the conclusion is that the attitude expressed in the sentence towards the target ""Feminist Movement"" is Support.",0,I am putting the air conditioners in while wearing a sundress because I support the feminist movement. #feminism #womenpower,
802,"Whine about how things aren't going your way, even though you're an adult. #LikeAFeminist",Feminist Movement,AGAINST," Okay, let's analyze this:

Simplified sentence: Complaining as an adult is referred to as acting like a feminist by the tweet author.  

This implies a negative connotation of the term ""feminist"" by equating adult complaining or not getting what you want with feminism.

Attitude conclusion: The sentence expresses an opposed attitude towards the feminist movement based on the negative implication of the term ""feminist"".

First-order logic:
C(x): x complains 
A(x): x is an adult
F(x): x is feminist
R(x,y): x refers to y
N(x): x has a negative connotation

Opposed: ∃x(R(x, FeministMovement) ∧ N(x))",0,"Complain about not getting what you want, even though you are a grown-up. This is being referred to as acting like a feminist by the tweet author.",
803,"To the young woman I stood next to at KL airport. Sorry I did not step in when your partner grabbed, threatened you #YesAllWomen",Feminist Movement,FAVOR,Not Refer → neutral,1,"I want to apologize to the young woman I was standing next to at Kuala Lumpur airport. I am sorry I did not intervene and protect you when your partner grabbed you and threatened you. This incident is yet another example of how all women face threats and harassment and how the feminist movement, represented by the #YesAllWomen hashtag, is necessary to fight against these injustices.",
804,#women learn to be women and #men learn to be men and I don't blame it all on you but I don't want to be your #friend  #lyrics,Feminist Movement,NONE," Okay, let's analyze this:

Simplified sentence: The speaker does not want to be friends with people who believe women and men should behave in traditionally gendered ways. 

This implies support for the feminist movement's goal of allowing people to behave however they choose regardless of gender.

First-order logic: 
F(x): x supports feminist movement
B(x): x believes in traditional gender roles/behaviors
F(speaker)
¬W(speaker, x) → B(x)

Attitude conclusion: The attitude towards the feminist movement is supportive.",0,"Women are taught to behave like women and men to behave like men, however, the speaker is not blaming anyone for it but does not want to be friends with them.",
805,Not catering to a woman that doesn't bring = amount to the table as I do. #equality,Feminist Movement,AGAINST,"∃x (believes contribution/value should determine treatment(x) ∧ ¬believes in gender equality regardless of roles(x)) → is opposed to y(x, feminist movement) → opposed",1,"I will not cater to a woman who does not bring an equal amount to the table as I do, which is an expression towards achieving equality in gender roles.",
806,@saltwaterpop I like your attitude a lot tho,Feminist Movement,NONE," Let's break it down step by step:

Simplified Sentence: The sentence expresses a positive sentiment towards the Twitter handle @saltwaterpop but makes no mention of the target ""Feminist Movement"".

Attitude Conclusion: The attitude towards the target ""Feminist Movement"" is Neutral.

First-order logic:  
L(x,y): x likes y
P(x): x is positive sentiment
T(x): x is the target ""Feminist Movement""
M(x): x is mentioned

Neutral: ∀x,y (L(x,y) ∧ ¬M(T(x)))

The sentence expresses a liking towards @saltwaterpop but does not mention the target ""Feminist Movement"". Therefore the attitude is Neutral.",0,"I like your attitude a lot though, @saltwaterpop",
