ID,Tweet,Target,Stance,Ans,needbkl,restated_sentence,extracted_knowledge
815,"When guys text hella girls it's fine but when girls text guys they get called ""thots",Feminist Movement,FAVOR,∃x (promotes unequal/unfair treatment based on gender(x) → promotes gender equality/fairness(x)) ∧ (promotes gender equality/fairness(x) → is feminist movement(x)) → support,1,"It's deemed acceptable when guys send messages to multiple girls but when girls do the same, they're labeled as being promiscuous.",
816,Who said Feminists Standard is THE STANDARD of how a woman should be?,Feminist Movement,AGAINST,"∃x (is feminist(x) ∧ is a standard(x) ∧ is about women(x)) ∧ opposes y(sentence, x) → opposed",1,Who is claiming that the standards set by the feminist movement are the only acceptable standards for how a woman should behave or be?,
817,"Great to see the progress we're all making. May that continue, until this becomes an antiquated issue. #HeForShe #GirlPower",Feminist Movement,FAVOR,∃x(is progress(x) ∧ continues(x) ∧ becomes antiquated(x)) ∧ ∃y(is feminist movement(y) ∧ is supportive(y)) → support,1,"It is great to see the progress that we all are making. Hopefully, this progress will continue until gender inequality becomes an outdated problem. Hashtags #HeForShe and #GirlPower are being used to promote a better representation of women in all aspects of life.",
818,HAPPY BIRTHDAY TO ONE OF MY FAV PEOPLE WHO HAS GREAT VIEWS & IS A FELLOW SUPREME COURT CUTIE I LOVE YOU @maddylinder,Feminist Movement,NONE," Let's break it down step by step:

Simplified Sentence: The sentence is a birthday wish to Madison Cawthorn and expresses affection. It does not mention or reference the target ""Feminist Movement"".

Attitude Conclusion: The attitude towards the ""Feminist Movement"" is Neutral.

First-order logic:  
M(x): x is mentioned.
R(x): x is referenced.  
F(x): x is the feminist movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",0,Happy birthday to one of my favorite people who has great views and is a fellow Supreme Court cutie. I love you Madison Cawthorn.,
819,"Sorry but if a #YesAllWomen slapped me the way #Mattie did in #Humans, i'm slapping her back. You hit me, I hit back.",Feminist Movement,AGAINST," Here is the analysis:

Simplified Sentence: The speaker believes in self-defense and hitting back if hit first in response to a woman from the feminist movement slapping them.

Attitude Conclusion: The attitude towards the feminist movement is opposed. Hitting back in self-defense implies opposition to being hit/assaulted by someone from the movement in the first place.

First-order logic:
F(x): x is a feminist movement  
H(x): x hits/assaults
R(x): x retaliates
B(x): x believes in self-defense

Opposed: ∃x(F(x) ∧ H(x)) → ∃y(B(y) ∧ R(y))

The speaker expresses an attitude of opposition towards being assaulted by the feminist movement by stating their belief in self-defense and retaliation if assaulted first. Therefore, the overall attitude conclusion is that the sentence is opposed to the feminist movement target.",0,"I'm sorry but if a woman from the #YesAllWomen movement slapped me in the same way that #Mattie did in #Humans, I would retaliate by slapping her back. I believe in self-defense and hitting back if I have been hit first.",
820,"Religious ""what homosexual men find sexy is wrong""  Feminits ""what heterosexual men find sexy is wrong""",Feminist Movement,AGAINST,∃x (is feminist(x) ∧ holds the view(x) ∧ ∀z (z finds z sey(z) ∧ a is heteroseual man(z) → y is wrong(z))) → support,1,"According to this tweet, some religious people believe that being attracted to the same sex is morally wrong, while some feminists believe that society's idea of what heterosexual men find attractive is also wrong.","Output: ""The feminist movement considers men primarily the causative agents of sexism."""
821,"Dear parents, please don't tell your boys ""not to be a girl"" when they cry. Girls rock.",Feminist Movement,FAVOR,∀x (promotes breaking gender roles/stereotypes(x) → is supportive(x)) → support,1,"Dear parents, please do not use the phrase 'not to be a girl' when your boys cry. Girls are amazing and strong, too.",
822,You're a sexy bitch. Own that shit.,Feminist Movement,FAVOR," Simplified Sentence: The sentence makes a statement about a woman's physical appearance but does not mention or reference the target ""Feminist Movement"".

Attitude Conclusion: The attitude towards the Feminist Movement is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced. 
F(x): x is the Feminist Movement.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",0,"You, as a woman, are attractive. Be proud of your physical appearance and embrace it with confidence.",
823,How to oppress a strong and independent woman? Sit in a certain way... #manspreading,Feminist Movement,AGAINST,∃x (criticizes(x) ∧ is oppressive(x) ∧ relates to women(x)) → is feminist movement(x) → support,1,"One way of oppressing a confident and self-reliant woman is by occupying too much space while sitting, which is commonly referred to as 'manspreading'. #FeministMovement",
824,The Dunhams would be the only reality show that would be a literal horror show. And the feminists would still watch it.,Feminist Movement,AGAINST,∃x (is a feminist(x) ∧ would watch(x) ∧ is a horror(x)) → is opposed(Feminist Movement) → opposed,1,"The Dunham family's reality show would be extremely scary, and even feminist supporters would continue to watch it.",
825,Gender is an adjective not a noun - Ruth    Pearson #gender #genconuea2015,Feminist Movement,FAVOR," Here is the analysis:

Simplified Sentence: Ruth Pearson stated that 'gender' is an adjective, not a noun during a conference panel in 2015.

The sentence makes no explicit mention of or reference to the target ""Feminist Movement"". It only reports a statement made by Ruth Pearson during an academic conference panel on a linguistic issue.

Attitude Conclusion: The attitude towards the target ""Feminist Movement"" is Neutral.

First-order logic: 
M(x): x is mentioned.
R(x): x is referenced.  
F(x): x is feminist movement.

Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))

The sentence does not mention or reference the target, so the attitude conveyed is Neutral.",0,"Ruth Pearson stated that 'gender' is an adjective, not a noun during the Gender and Consumerism panel at the European Association for the Study of Science and Technology conference in 2015. #gender #genconuea2015",
826,Women shouldn't be topless! Oh shit and here I thought my breasts were for feeding babies and not the male gaze. My bad,Feminist Movement,FAVOR,∀x (epresses a woman's autonomy over her own body(x) → supports feminism(x)) ∧ is supportive(Feminist Movement) → support,1,"Women should be allowed to be topless without it being solely for the male gaze, and breasts have a primary purpose of feeding babies.",
827,I think I see the appeal in being a housewife. #househusband #seemsfun #creativepotential #equality #illexplainlater,Feminist Movement,FAVOR," Simplified Sentence: The sentence acknowledges there is creative potential in being a housewife/husband. It also states that this connects to the feminist movement and pursuit of equality.

Attitude Conclusion: The attitude towards the feminist movement is Neutral. 

First-order logic: 
C(x): x has creative potential
F(x): x is the feminist movement
E(x): x is about equality

Neutral: ∃x(C(x) ∧ (x connects to F(x)) ∧ E(x))

The sentence does not express any value judgment for or against the feminist movement. It merely acknowledges its connection to roles like housewife/husband and the pursuit of equality, without taking a clearly supportive or opposed stance.",0,"I think I understand the attraction of being a housewife or househusband, as there is creative potential in this role. This connects to the feminist movement and the pursuit of equality, but I will explain my thoughts later.",
